Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","308","Grenade","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","13788.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","308","Grenade","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","14325.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","308","Grenade","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","15136.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","304","Groenland","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","65979.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","304","Groenland","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","67604.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","304","Groenland","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","67560.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","304","Groenland","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","68086.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","320","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","11485.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","320","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","11761.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","320","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","11376.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","320","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","12106.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","320","Guatemala","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","12424.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","324","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","3496.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","324","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3600.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","324","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","3683.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","324","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","3735.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","324","Guinée","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","3818.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","21631.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","19775","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","18320.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","17936.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","226","Guinée équatoriale","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","18165.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2188.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2234.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2131.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2164.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","624","Guinée-Bissau","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2192.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","328","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","13080.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","328","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","13552","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","328","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","19482.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","328","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","23176.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","328","Guyana","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","37667.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","332","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","3469.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","332","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3364.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","332","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","3211.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","332","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","3115","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","332","Haïti","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","3026.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","340","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","6273.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","340","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","6332.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","340","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","5672.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","340","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6285.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","340","Honduras","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","6440.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","35805.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","37564.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","35937.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","38643.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","40683.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","5561.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","6310.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","6317","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6594.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","6625.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2905.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2887.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2724.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2645.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2480.3","X","Ciffre de sources internationales",""
