Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","37","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","7.81","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","29.4","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","50827.41","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.53","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","6105.42","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.69","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","478","Mauritanie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2929.79","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","3800","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1158","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","8","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","4950","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","4950","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","38.83","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","145.98","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","6793646.52","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","17.57","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","817471.12","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.4","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","484","Mexique","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","391029.83","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","37.77","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","141.62","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","5901.34","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","17.13","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","713.62","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.11","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","583","Micronésie (États fédérés de)","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","338.04","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","24","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","24","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","24","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","7.1","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","27.07","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","33573.79","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.22","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","3999.22","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.56","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","496","Mongolie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","1937.91","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","11","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","12","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","12","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","19.22","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","73.57","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","16838.01","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.79","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2012.73","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","4.21","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","499","Monténégro","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","963.91","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","150","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","44","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","194","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","194","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","5.89","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","22.38","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","269291.92","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.66","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","31975.21","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.3","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","508","Mozambique","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","15680.09","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","104","Myanmar","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","683","I","Valeur imputée",""
